Time; Temperature; Luminosity 
342.168; 0.0; 426.6666
342.353; 26.0; 426.6666
342.538; 26.25; 420.0
342.723; 26.25; 420.0
342.908; 26.0; 420.0
343.101; 26.0; 420.0
343.285; 26.0; 420.0
343.469; 0.0; 426.6666
343.654; 26.0; 426.6666
343.839; 26.0; 420.0
344.024; 26.0; 420.0
344.208; 26.0; 420.0
344.392; 0.0; 420.0
344.576; 0.0; 426.6666
344.761; 0.0; 426.6666
344.946; 26.0; 426.6666
345.131; 26.0; 426.6666
345.316; 26.0; 420.0
345.5; 26.0; 420.0
345.684; 0.0; 420.0
345.868; 0.0; 426.6666
346.053; 0.0; 426.6666
346.238; 26.0; 426.6666
346.423; 26.0; 420.0
346.607; 26.0; 420.0
346.791; 0.0; 426.6666
346.976; 26.0; 426.6666
347.161; 26.0; 426.6666
347.351; 26.0; 426.6666
347.537; 26.0; 420.0
347.721; 26.0; 420.0
347.906; 0.0; 420.0
348.091; 26.0; 426.6666
348.277; 26.0; 426.6666
348.463; 26.0; 426.6666
348.649; 26.0; 420.0
348.834; 26.0; 420.0
349.021; 0.0; 420.0
349.206; 26.0; 420.0
349.392; 26.0; 426.6666
349.577; 26.0; 426.6666
349.762; 26.0; 426.6666
349.948; 26.0; 420.0
350.133; 26.0; 420.0
350.319; 0.0; 420.0
350.503; 26.0; 426.6666
350.689; 26.0; 426.6666
350.875; 26.0; 426.6666
351.061; 26.0; 426.6666
351.247; 26.0; 426.6666
351.433; 26.0; 426.6666
351.615; 26.0; 420.0
351.8; 26.0; 420.0
351.985; 26.0; 420.0
352.17; 26.0; 426.6666
352.355; 0.0; 426.6666
352.541; 26.0; 426.6666
352.727; 26.0; 420.0
352.912; 26.0; 420.0
353.097; 0.0; 420.0
353.282; 26.0; 426.6666
353.468; 26.0; 426.6666
353.653; 26.0; 426.6666
353.839; 26.0; 420.0
354.024; 26.0; 420.0
354.209; 0.0; 420.0
354.394; 26.0; 426.6666
354.58; 26.0; 426.6666
354.766; 26.0; 426.6666
354.954; 26.0; 426.6666
355.14; 26.0; 420.0
355.325; 26.0; 420.0
355.509; 26.0; 420.0
355.694; 0.0; 426.6666
355.884; 26.0; 426.6666
356.069; 26.0; 426.6666
356.254; 26.0; 426.6666
356.439; 26.0; 420.0
356.623; 26.0; 420.0
356.807; 0.0; 420.0
356.991; 0.0; 426.6666
357.176; 0.0; 426.6666
357.361; 26.0; 420.0
357.545; 26.0; 420.0
357.729; 0.0; 420.0
357.913; 26.0; 426.6666
358.098; 26.0; 426.6666
358.283; 26.0; 420.0
358.467; 26.0; 420.0
358.651; 0.0; 420.0
358.835; 26.0; 420.0
359.019; 26.0; 420.0
359.203; 0.0; 426.6666
359.388; 26.0; 426.6666
359.573; 26.0; 426.6666
359.758; 26.0; 420.0
359.942; 26.0; 420.0
360.131; 0.0; 420.0
360.315; 26.0; 426.6666
360.5; 26.0; 426.6666
360.687; 26.0; 426.6666
360.872; 26.0; 426.6666
361.057; 26.0; 420.0
361.241; 26.0; 420.0
361.425; 0.0; 426.6666
361.61; 26.0; 426.6666
361.795; 26.0; 426.6666
361.98; 26.0; 420.0
362.164; 26.0; 420.0
362.348; 26.0; 420.0
362.532; 0.0; 426.6666
362.717; 26.0; 426.6666
362.902; 26.0; 420.0
363.086; 26.0; 420.0
363.27; 0.0; 420.0
363.454; 26.0; 420.0
363.639; 26.0; 426.6666
363.824; 26.0; 426.6666
364.009; 26.0; 426.6666
364.194; 26.0; 426.6666
364.384; 26.0; 420.0
364.568; 26.0; 420.0
364.752; 0.0; 420.0
364.936; 26.0; 420.0
365.12; 26.0; 426.6666
365.305; 0.0; 426.6666
365.49; 26.0; 420.0
365.674; 26.0; 420.0
365.858; 26.0; 420.0
366.042; 0.0; 426.6666
366.227; 26.0; 426.6666
366.412; 26.0; 420.0
366.6; 26.0; 420.0
366.784; 0.0; 420.0
366.968; 25.75; 426.6666
367.153; 26.0; 426.6666
367.338; 26.0; 426.6666
367.523; 26.0; 420.0
367.707; 26.0; 420.0
367.891; 0.0; 420.0
368.075; 26.0; 420.0
368.259; 26.0; 426.6666
368.444; 0.0; 426.6666
368.634; 25.75; 426.6666
368.819; 26.0; 420.0
369.003; 26.0; 420.0
369.187; 0.0; 420.0
369.371; 26.0; 420.0
369.555; 26.0; 426.6666
369.74; 0.0; 426.6666
369.925; 25.75; 426.6666
370.11; 26.0; 420.0
370.294; 26.0; 420.0
370.478; 26.0; 420.0
370.662; 0.0; 426.6666
370.847; 26.0; 426.6666
371.032; 26.0; 420.0
371.216; 26.0; 420.0
371.4; 0.0; 420.0
371.584; 25.75; 426.6666
371.769; 26.0; 426.6666
371.954; 25.75; 420.0
372.139; 26.0; 420.0
372.328; 26.0; 420.0
372.512; 0.0; 420.0
372.696; 0.0; 420.0
372.88; 0.0; 426.6666
373.07; 26.0; 426.6666
373.255; 25.75; 426.6666
373.44; 26.0; 426.6666
373.629; 25.75; 426.6666
373.814; 26.0; 420.0
373.999; 25.75; 420.0
374.184; 26.0; 420.0
374.368; 25.75; 420.0
374.553; 25.75; 426.6666
374.738; 26.0; 426.6666
374.923; 25.75; 426.6666
375.108; 25.75; 420.0
375.293; 25.75; 420.0
375.478; 25.75; 420.0
375.663; 25.75; 426.6666
375.848; 25.75; 426.6666
376.033; 25.75; 426.6666
376.218; 25.75; 420.0
376.403; 25.75; 420.0
376.588; 25.75; 420.0
376.773; 25.75; 426.6666
376.958; 25.75; 426.6666
377.148; 25.75; 426.6666
377.333; 25.75; 420.0
377.518; 25.75; 420.0
377.705; 25.75; 420.0
377.89; 0.0; 420.0
378.074; 25.75; 426.6666
378.259; 25.75; 426.6666
378.444; 26.0; 426.6666
378.629; 26.0; 426.6666
378.814; 25.75; 420.0
378.999; 25.75; 420.0
379.184; 25.75; 420.0
379.369; 25.75; 420.0
379.554; 25.75; 426.6666
379.739; 26.0; 426.6666
379.924; 25.75; 426.6666
380.109; 26.0; 420.0
380.293; 26.0; 420.0
380.477; 0.0; 420.0
380.661; 25.75; 426.6666
380.846; 26.0; 426.6666
381.031; 25.75; 420.0
381.221; 26.0; 420.0
381.406; 26.0; 420.0
381.59; 0.0; 420.0
381.775; 25.75; 426.6666
381.96; 25.75; 426.6666
382.146; 25.75; 426.6666
382.332; 26.0; 420.0
382.517; 26.0; 420.0
382.702; 0.0; 420.0
382.887; 25.75; 420.0
383.073; 25.75; 420.0
383.259; 25.75; 420.0
383.445; 25.75; 426.6666
383.634; 25.75; 426.6666
383.82; 25.75; 426.6666
384.006; 25.75; 426.6666
384.192; 25.75; 420.0
384.378; 25.75; 420.0
384.564; 25.75; 420.0
384.75; 25.75; 420.0
384.935; 25.75; 420.0
385.121; 0.0; 426.6666
385.307; 25.75; 426.6666
385.498; 25.75; 426.6666
385.684; 25.75; 426.6666
385.87; 25.75; 426.6666
386.056; 25.75; 420.0
386.242; 25.75; 420.0
386.428; 25.75; 420.0
386.613; 25.75; 426.6666
386.798; 25.75; 426.6666
386.984; 25.75; 426.6666
387.17; 25.75; 426.6666
387.355; 25.75; 420.0
387.541; 25.75; 420.0
387.727; 25.75; 420.0
387.912; 25.75; 426.6666
388.098; 25.75; 426.6666
388.284; 25.75; 426.6666
388.47; 25.75; 420.0
388.656; 25.75; 420.0
388.842; 25.75; 420.0
389.027; 25.75; 420.0
389.213; 25.75; 426.6666
389.399; 25.75; 426.6666
389.592; 25.75; 426.6666
389.777; 25.75; 426.6666
389.962; 25.75; 426.6666
390.147; 25.75; 420.0
390.332; 25.75; 420.0
390.517; 25.75; 420.0
390.702; 25.75; 420.0
390.887; 25.75; 420.0
391.072; 25.75; 426.6666
391.257; 25.75; 426.6666
391.442; 25.75; 426.6666
391.627; 25.75; 420.0
391.812; 25.75; 420.0
391.997; 25.75; 420.0
392.182; 25.75; 426.6666
392.367; 25.75; 426.6666
392.552; 25.75; 426.6666
392.737; 25.75; 420.0
392.922; 25.75; 420.0
393.107; 25.5; 420.0
393.291; 25.5; 426.6666
393.476; 0.0; 426.6666
393.666; 25.75; 426.6666
393.851; 25.75; 426.6666
394.036; 25.75; 420.0
394.221; 25.75; 420.0
394.406; 25.75; 420.0
394.591; 25.75; 420.0
394.776; 25.75; 420.0
394.961; 25.75; 426.6666
395.146; 25.75; 426.6666
395.335; 25.75; 420.0
395.52; 25.75; 420.0
395.704; 25.75; 420.0
395.889; 0.0; 420.0
396.073; 25.75; 420.0
396.258; 25.75; 426.6666
396.443; 25.75; 426.6666
396.628; 25.75; 426.6666
396.813; 25.75; 420.0
396.998; 25.75; 420.0
397.183; 25.75; 420.0
397.368; 25.75; 426.6666
397.553; 25.75; 426.6666
397.743; 25.75; 426.6666
397.928; 25.75; 426.6666
398.113; 25.75; 420.0
398.298; 25.75; 420.0
398.483; 25.75; 420.0
398.668; 25.75; 420.0
398.853; 25.75; 426.6666
399.038; 25.75; 426.6666
399.223; 25.75; 420.0
399.408; 25.75; 420.0
399.593; 25.75; 420.0
399.778; 25.75; 420.0
399.963; 25.75; 420.0
400.148; 25.75; 426.6666
400.333; 25.75; 426.6666
400.518; 25.75; 426.6666
400.703; 25.75; 420.0
400.888; 25.75; 420.0
401.075; 25.75; 420.0
401.26; 25.75; 426.6666
401.445; 25.75; 426.6666
401.63; 25.75; 426.6666
401.82; 25.75; 426.6666
402.005; 25.75; 420.0
402.19; 25.75; 420.0
402.374; 25.75; 420.0
402.559; 0.0; 420.0
402.743; 25.75; 420.0
402.928; 25.75; 420.0
403.113; 25.75; 426.6666
403.298; 25.75; 420.0
403.483; 25.75; 426.6666
403.668; 25.75; 420.0
403.853; 25.75; 420.0
404.038; 25.75; 420.0
404.223; 25.75; 426.6666
404.408; 25.75; 426.6666
404.593; 25.75; 426.6666
404.778; 25.75; 420.0
404.963; 25.75; 420.0
405.148; 25.75; 426.6666
405.333; 25.75; 426.6666
405.518; 25.75; 426.6666
405.703; 25.75; 426.6666
405.893; 25.75; 420.0
406.078; 25.75; 420.0
406.263; 25.75; 420.0
406.448; 25.75; 420.0
406.633; 25.75; 420.0
406.82; 25.75; 420.0
407.004; 0.0; 426.6666
407.189; 25.75; 426.6666
407.374; 25.75; 426.6666
407.559; 25.75; 420.0
407.744; 25.75; 420.0
407.929; 25.75; 420.0
408.114; 25.75; 426.6666
408.299; 25.75; 426.6666
408.484; 25.75; 426.6666
408.669; 25.75; 420.0
408.854; 25.75; 420.0
409.039; 25.75; 420.0
409.224; 25.75; 420.0
409.409; 25.75; 420.0
409.594; 25.75; 420.0
409.785; 25.75; 420.0
409.975; 25.75; 426.6666
410.16; 25.75; 426.6666
410.345; 25.75; 426.6666
410.53; 25.75; 426.6666
410.715; 25.75; 420.0
410.9; 25.75; 420.0
411.084; 25.75; 420.0
411.269; 25.75; 426.6666
411.454; 25.75; 426.6666
411.639; 25.75; 426.6666
411.824; 25.75; 420.0
412.009; 25.5; 420.0
412.193; 25.5; 426.6666
412.382; 0.0; 426.6666
412.567; 25.75; 426.6666
412.752; 25.75; 426.6666
412.937; 25.75; 420.0
413.122; 25.75; 420.0
413.307; 25.75; 420.0
413.492; 25.75; 420.0
413.677; 25.75; 420.0
413.862; 25.75; 420.0
414.047; 25.75; 426.6666
414.237; 25.75; 426.6666
414.422; 25.75; 426.6666
414.607; 25.75; 426.6666
414.793; 25.75; 420.0
414.979; 25.75; 420.0
415.165; 25.75; 420.0
415.35; 25.75; 426.6666
415.536; 25.75; 426.6666
415.722; 25.75; 426.6666
415.907; 25.75; 426.6666
416.092; 25.75; 420.0
416.278; 25.75; 420.0
416.464; 25.75; 420.0
416.65; 25.75; 420.0
416.834; 25.75; 420.0
417.02; 0.0; 420.0
417.205; 25.75; 426.6666
417.391; 25.75; 426.6666
417.577; 25.75; 426.6666
417.763; 25.75; 426.6666
417.949; 25.75; 420.0
418.141; 25.75; 420.0
418.326; 25.75; 420.0
418.512; 0.0; 420.0
418.697; 25.75; 426.6666
418.883; 25.75; 426.6666
419.068; 25.75; 426.6666
419.254; 25.75; 426.6666
419.44; 25.75; 420.0
419.625; 25.75; 420.0
419.811; 0.0; 420.0
419.996; 25.75; 420.0
420.182; 25.75; 420.0
420.367; 25.75; 426.6666
420.553; 25.75; 426.6666
420.739; 25.75; 426.6666
420.925; 25.75; 426.6666
421.111; 25.75; 426.6666
421.297; 25.75; 420.0
421.483; 25.75; 420.0
421.669; 25.75; 420.0
421.854; 25.75; 426.6666
422.04; 25.75; 426.6666
422.226; 25.75; 426.6666
422.408; 25.75; 420.0
422.593; 25.75; 420.0
422.778; 25.75; 420.0
422.963; 25.75; 426.6666
423.148; 25.75; 426.6666
423.333; 25.5; 426.6666
423.518; 25.75; 426.6666
423.703; 25.5; 426.6666
423.888; 25.5; 426.6666
424.076; 25.5; 420.0
424.26; 25.5; 420.0
424.444; 0.0; 420.0
424.628; 25.75; 426.6666
424.813; 25.75; 426.6666
424.998; 25.75; 420.0
425.183; 25.75; 420.0
425.368; 25.75; 420.0
425.553; 25.75; 426.6666
425.738; 25.75; 426.6666
425.923; 25.75; 426.6666
426.108; 25.75; 426.6666
426.298; 25.75; 420.0
426.483; 25.75; 420.0
426.668; 25.75; 420.0
426.853; 25.75; 420.0
427.038; 25.75; 420.0
427.223; 25.75; 420.0
427.408; 25.75; 426.6666
427.593; 25.75; 426.6666
427.778; 25.75; 426.6666
427.963; 25.5; 420.0
428.147; 25.5; 420.0
428.331; 0.0; 426.6666
428.516; 25.75; 426.6666
428.701; 25.75; 426.6666
428.886; 25.75; 420.0
429.071; 25.75; 420.0
429.256; 25.75; 420.0
429.441; 25.75; 420.0
429.626; 25.75; 420.0
429.811; 25.75; 420.0
429.998; 25.75; 426.6666
430.183; 25.75; 426.6666
430.368; 25.75; 426.6666
430.558; 25.75; 426.6666
430.743; 25.75; 420.0
430.928; 25.75; 420.0
431.113; 25.5; 420.0
431.297; 25.5; 426.6666
431.482; 0.0; 426.6666
431.667; 25.75; 426.6666
431.852; 25.75; 420.0
432.037; 25.75; 420.0
432.222; 25.75; 420.0
432.407; 25.75; 426.6666
432.592; 25.75; 426.6666
432.777; 25.75; 426.6666
432.962; 25.75; 426.6666
433.147; 25.75; 426.6666
433.332; 25.75; 426.6666
433.517; 25.75; 420.0
433.702; 25.75; 420.0
433.887; 25.75; 426.6666
434.072; 25.75; 426.6666
434.257; 25.5; 426.6666
434.447; 25.75; 426.6666
434.632; 25.5; 420.0
434.816; 25.5; 420.0
435.0; 0.0; 420.0
435.184; 25.75; 426.6666
435.369; 25.75; 426.6666
435.557; 25.75; 426.6666
435.742; 25.75; 420.0
435.927; 25.75; 420.0
436.112; 25.75; 420.0
436.297; 25.75; 420.0
436.482; 25.75; 420.0
436.667; 25.75; 420.0
436.852; 25.75; 426.6666
437.037; 25.75; 426.6666
437.222; 25.75; 426.6666
437.407; 25.75; 420.0
437.592; 25.75; 420.0
437.777; 25.5; 420.0
437.961; 25.5; 426.6666
438.146; 0.0; 426.6666
438.331; 25.75; 420.0
438.516; 25.75; 420.0
438.706; 25.75; 420.0
438.891; 25.75; 420.0
439.076; 25.75; 426.6666
439.261; 25.75; 426.6666
439.446; 25.75; 426.6666
439.631; 25.75; 420.0
439.816; 25.75; 420.0
440.001; 25.75; 420.0
440.186; 25.75; 420.0
440.371; 25.75; 420.0
440.556; 25.5; 420.0
440.74; 25.5; 426.6666
440.925; 0.0; 426.6666
441.11; 25.75; 426.6666
441.295; 25.75; 420.0
441.482; 25.75; 420.0
441.667; 25.75; 420.0
441.852; 25.75; 426.6666
442.037; 25.75; 426.6666
442.222; 25.75; 426.6666
442.407; 25.75; 420.0
442.592; 25.75; 420.0
442.782; 25.75; 420.0
442.967; 25.75; 420.0
443.152; 25.5; 426.6666
443.337; 25.75; 426.6666
443.522; 25.75; 426.6666
443.707; 25.5; 420.0
443.891; 25.5; 420.0
444.075; 0.0; 420.0
444.259; 25.75; 420.0
444.444; 25.75; 420.0
444.629; 25.75; 426.6666
444.814; 25.75; 426.6666
444.999; 25.75; 426.6666
445.184; 25.75; 420.0
445.369; 25.5; 420.0
445.554; 25.75; 420.0
445.748; 25.75; 420.0
445.933; 0.0; 420.0
446.117; 0.0; 426.6666
446.302; 0.0; 426.6666
446.487; 25.5; 420.0
446.673; 25.5; 420.0
446.857; 0.0; 420.0
447.046; 25.5; 420.0
447.231; 25.5; 426.6666
447.417; 0.0; 426.6666
447.602; 25.5; 426.6666
447.787; 25.5; 420.0
447.972; 25.5; 420.0
448.157; 0.0; 420.0
448.342; 25.5; 420.0
448.526; 25.5; 420.0
448.711; 0.0; 420.0
448.896; 25.5; 426.6666
449.081; 25.5; 426.6666
449.267; 25.5; 426.6666
449.453; 25.5; 420.0
449.638; 25.5; 420.0
449.822; 0.0; 420.0
450.007; 25.5; 426.6666
450.192; 25.5; 426.6666
450.378; 25.5; 426.6666
450.563; 25.75; 420.0
450.749; 25.5; 420.0
450.935; 25.75; 420.0
451.121; 25.5; 426.6666
451.311; 25.75; 426.6666
451.497; 25.75; 426.6666
451.683; 25.5; 426.6666
451.869; 25.75; 426.6666
452.055; 25.5; 420.0
452.239; 25.5; 420.0
452.427; 0.0; 420.0
452.612; 25.75; 420.0
452.797; 25.75; 420.0
452.982; 25.5; 426.6666
453.168; 25.75; 426.6666
453.354; 25.75; 426.6666
453.54; 25.75; 426.6666
453.726; 25.5; 426.6666
453.912; 25.75; 420.0
454.098; 25.75; 420.0
454.283; 25.75; 420.0
454.468; 25.5; 426.6666
454.654; 25.75; 426.6666
454.84; 25.5; 426.6666
455.025; 25.5; 426.6666
455.21; 25.5; 420.0
455.399; 25.5; 420.0
455.583; 25.5; 420.0
455.767; 0.0; 426.6666
455.952; 25.75; 426.6666
456.137; 25.5; 426.6666
456.322; 25.75; 420.0
456.507; 25.5; 420.0
456.691; 25.5; 420.0
456.875; 0.0; 420.0
457.059; 25.5; 420.0
457.243; 25.5; 426.6666
457.428; 0.0; 426.6666
457.613; 25.5; 426.6666
457.798; 25.5; 420.0
457.983; 25.5; 420.0
458.167; 25.5; 426.6666
458.355; 0.0; 426.6666
458.54; 25.5; 426.6666
458.725; 25.5; 426.6666
458.91; 25.75; 420.0
459.094; 25.75; 420.0
459.279; 0.0; 426.6666
459.464; 25.75; 426.6666
459.654; 25.5; 426.6666
459.839; 25.5; 426.6666
460.024; 25.5; 420.0
460.208; 25.5; 420.0
460.392; 0.0; 420.0
460.576; 25.5; 420.0
460.76; 25.5; 420.0
460.944; 0.0; 426.6666
461.129; 25.5; 426.6666
461.314; 25.5; 426.6666
461.499; 25.5; 420.0
461.684; 25.5; 420.0
461.869; 25.75; 420.0
462.054; 25.5; 426.6666
462.239; 25.5; 426.6666
462.424; 25.5; 426.6666
462.609; 25.5; 420.0
462.793; 25.5; 420.0
462.977; 0.0; 420.0
463.161; 25.5; 420.0
463.345; 25.5; 420.0
463.529; 0.0; 426.6666
463.714; 25.5; 426.6666
463.904; 25.5; 426.6666
464.092; 25.5; 426.6666
464.277; 25.5; 420.0
464.461; 25.5; 420.0
464.645; 0.0; 420.0
464.829; 25.5; 426.6666
465.014; 25.5; 426.6666
465.199; 25.5; 420.0
465.383; 25.5; 420.0
465.567; 0.0; 420.0
465.751; 25.5; 426.6666
465.936; 25.5; 426.6666
466.121; 25.5; 420.0
466.305; 25.5; 420.0
466.49; 0.0; 420.0
466.674; 25.5; 420.0
466.858; 25.5; 420.0
467.042; 0.0; 426.6666
467.227; 25.5; 426.6666
467.412; 25.5; 426.6666
467.597; 25.5; 420.0
467.781; 25.5; 420.0
467.965; 0.0; 420.0
468.149; 25.5; 426.6666
468.331; 25.5; 426.6666
468.516; 25.5; 420.0
468.701; 25.5; 420.0
468.885; 25.5; 420.0
469.069; 0.0; 420.0
469.253; 25.5; 426.6666
469.438; 25.5; 420.0
469.623; 25.5; 420.0
469.807; 25.5; 420.0
469.995; 0.0; 420.0
470.179; 25.5; 420.0
470.363; 25.5; 420.0
470.547; 0.0; 426.6666
470.732; 25.5; 426.6666
470.917; 25.5; 420.0
471.101; 25.5; 420.0
471.285; 0.0; 420.0
471.469; 25.5; 426.6666
471.654; 25.5; 426.6666
471.839; 25.5; 420.0
472.023; 25.5; 420.0
472.207; 0.0; 420.0
472.391; 25.5; 420.0
472.58; 25.5; 426.6666
472.765; 0.0; 426.6666
472.95; 25.5; 420.0
473.134; 25.5; 420.0
473.318; 25.5; 420.0
473.502; 0.0; 420.0
473.686; 25.5; 420.0
473.87; 25.5; 420.0
474.054; 0.0; 420.0
474.238; 25.5; 420.0
474.422; 25.5; 420.0
474.606; 0.0; 420.0
474.79; 25.5; 426.6666
474.975; 25.5; 426.6666
475.16; 25.5; 426.6666
475.345; 25.5; 420.0
475.529; 25.5; 420.0
475.718; 0.0; 413.3333
475.903; 25.5; 426.6666
476.088; 25.5; 426.6666
476.273; 25.5; 426.6666
476.458; 25.5; 420.0
476.642; 25.5; 420.0
476.826; 0.0; 420.0
477.015; 25.5; 420.0
477.199; 25.5; 426.6666
477.384; 0.0; 426.6666
477.569; 25.5; 420.0
477.753; 25.5; 420.0
477.937; 0.0; 420.0
478.121; 25.5; 420.0
478.305; 25.5; 420.0
478.489; 0.0; 420.0
478.673; 25.5; 420.0
478.857; 25.5; 420.0
479.041; 0.0; 420.0
479.225; 25.5; 420.0
479.409; 25.5; 426.6666
479.594; 0.0; 426.6666
479.779; 25.5; 426.6666
479.964; 25.5; 420.0
480.148; 25.5; 420.0
480.332; 0.0; 426.6666
480.517; 25.5; 426.6666
480.702; 25.5; 426.6666
480.887; 25.5; 420.0
481.071; 25.5; 420.0
481.261; 0.0; 420.0
481.448; 0.0; 420.0
481.633; 0.0; 420.0
481.822; 25.5; 426.6666
482.007; 25.5; 426.6666
482.192; 25.5; 426.6666
482.377; 25.5; 420.0
482.562; 25.5; 420.0
482.747; 0.0; 420.0
482.932; 25.5; 420.0
483.117; 25.5; 420.0
483.302; 0.0; 420.0
483.487; 25.5; 420.0
483.672; 25.5; 420.0
483.858; 0.0; 420.0
484.043; 25.5; 420.0
484.228; 25.5; 420.0
484.413; 0.0; 420.0
484.598; 25.5; 426.6666
484.784; 25.5; 426.6666
484.97; 25.5; 426.6666
485.155; 25.5; 420.0
485.341; 25.5; 420.0
485.526; 25.5; 420.0
485.717; 0.0; 420.0
485.902; 25.5; 420.0
486.088; 25.5; 426.6666
486.274; 25.5; 426.6666
486.46; 25.5; 426.6666
486.646; 25.5; 420.0
486.83; 25.5; 420.0
487.015; 0.0; 420.0
487.201; 25.5; 426.6666
487.386; 25.5; 426.6666
487.572; 25.5; 426.6666
487.758; 25.5; 426.6666
487.944; 25.5; 420.0
488.129; 25.5; 420.0
488.314; 0.0; 420.0
488.499; 25.5; 420.0
488.684; 25.5; 426.6666
488.87; 0.0; 426.6666
489.056; 25.5; 420.0
489.241; 25.5; 420.0
489.426; 0.0; 420.0
489.61; 25.5; 420.0
489.795; 25.5; 420.0
489.98; 25.5; 420.0
490.169; 0.0; 426.6666
490.354; 25.5; 420.0
490.538; 25.5; 420.0
490.722; 0.0; 420.0
490.906; 25.5; 420.0
491.091; 25.5; 420.0
491.275; 25.5; 426.6666
491.46; 0.0; 426.6666
491.645; 25.5; 420.0
491.829; 25.5; 420.0
492.013; 0.0; 420.0
492.197; 25.5; 420.0
492.381; 25.5; 426.6666
492.566; 0.0; 420.0
492.75; 25.5; 420.0
492.938; 25.5; 420.0
493.122; 25.5; 420.0
493.306; 0.0; 420.0
493.49; 25.5; 420.0
493.674; 25.5; 426.6666
493.859; 25.5; 426.6666
494.044; 25.5; 420.0
494.228; 25.5; 420.0
494.412; 0.0; 420.0
494.601; 0.0; 420.0
494.785; 0.0; 426.6666
494.97; 25.5; 426.6666
495.155; 25.5; 420.0
495.339; 25.5; 420.0
495.523; 0.0; 420.0
495.707; 25.5; 420.0
495.891; 25.5; 420.0
496.075; 0.0; 426.6666
496.26; 25.5; 426.6666
496.445; 25.5; 426.6666
496.63; 25.5; 420.0
496.814; 25.5; 420.0
496.998; 25.5; 420.0
497.182; 0.0; 426.6666
497.367; 25.5; 426.6666
497.552; 25.5; 420.0
497.736; 25.5; 420.0
497.92; 0.0; 420.0
498.104; 25.5; 420.0
498.288; 25.5; 420.0
498.472; 0.0; 426.6666
498.657; 25.5; 426.6666
498.852; 25.5; 426.6666
499.037; 25.5; 426.6666
499.222; 25.5; 426.6666
499.407; 25.5; 420.0
499.591; 25.5; 420.0
499.775; 0.0; 426.6666
499.96; 25.5; 426.6666
500.145; 25.5; 426.6666
500.33; 25.5; 420.0
500.514; 25.5; 420.0
500.698; 25.5; 420.0
500.882; 0.0; 420.0
501.066; 25.5; 420.0
501.25; 25.5; 426.6666
501.435; 0.0; 426.6666
501.62; 25.5; 426.6666
501.805; 25.5; 420.0
501.989; 25.5; 420.0
502.173; 0.0; 426.6666
502.358; 25.5; 426.6666
502.543; 25.5; 426.6666
502.728; 25.5; 420.0
502.912; 25.5; 420.0
503.102; 0.0; 420.0
503.286; 25.5; 420.0
503.471; 25.5; 420.0
503.655; 25.5; 420.0
503.839; 0.0; 426.6666
504.024; 25.5; 426.6666
504.209; 25.5; 426.6666
504.394; 25.5; 420.0
504.582; 25.5; 420.0
504.766; 0.0; 420.0
504.95; 25.5; 426.6666
505.135; 25.5; 426.6666
505.32; 25.5; 426.6666
505.505; 25.5; 420.0
505.69; 25.5; 420.0
505.874; 25.5; 420.0
506.058; 25.5; 420.0
506.242; 0.0; 420.0
506.426; 25.5; 426.6666
506.611; 25.5; 426.6666
506.796; 25.5; 426.6666
506.981; 25.5; 420.0
507.165; 25.5; 420.0
507.349; 0.0; 420.0
507.538; 0.0; 426.6666
507.723; 0.0; 426.6666
507.908; 25.5; 426.6666
508.093; 25.5; 420.0
508.277; 25.5; 420.0
508.461; 0.0; 420.0
508.645; 25.5; 420.0
508.829; 25.5; 420.0
509.014; 0.0; 426.6666
509.199; 25.5; 426.6666
509.384; 25.5; 426.6666
509.569; 25.5; 420.0
509.753; 25.5; 420.0
509.937; 0.0; 420.0
510.121; 25.5; 420.0
510.309; 25.5; 420.0
510.493; 25.5; 420.0
510.677; 0.0; 420.0
510.861; 25.5; 420.0
511.045; 25.5; 420.0
511.229; 0.0; 420.0
511.413; 25.5; 426.6666
511.598; 25.5; 426.6666
511.788; 25.5; 426.6666
511.973; 25.5; 426.6666
512.158; 25.5; 420.0
512.342; 25.5; 420.0
512.526; 0.0; 420.0
512.71; 25.5; 420.0
512.894; 25.5; 420.0
513.079; 25.5; 426.6666
513.264; 25.5; 426.6666
513.449; 25.5; 426.6666
513.634; 25.5; 420.0
513.818; 25.5; 420.0
514.002; 0.0; 420.0
514.186; 25.5; 426.6666
514.371; 25.5; 426.6666
514.556; 25.5; 420.0
514.74; 25.5; 420.0
514.924; 0.0; 420.0
515.108; 25.5; 420.0
515.292; 25.5; 420.0
515.476; 0.0; 426.6666
515.661; 25.5; 426.6666
515.846; 25.5; 426.6666
516.031; 25.5; 420.0
516.224; 25.5; 426.6666
516.409; 0.0; 420.0
516.594; 25.5; 420.0
516.779; 25.5; 420.0
516.964; 0.0; 426.6666
517.15; 25.5; 426.6666
517.335; 25.5; 426.6666
517.52; 25.5; 420.0
517.709; 25.5; 420.0
517.894; 25.5; 420.0
518.0789; 25.5; 420.0
518.264; 25.5; 420.0
518.449; 25.5; 420.0
518.6339; 0.0; 426.6666
518.819; 25.5; 426.6666
519.005; 25.5; 426.6666
519.191; 25.5; 426.6666
519.377; 25.5; 420.0
519.562; 25.5; 420.0
519.748; 0.0; 420.0
519.933; 25.5; 426.6666
520.119; 25.5; 426.6666
520.305; 25.5; 426.6666
520.512; 25.5; 420.0
520.697; 25.5; 420.0
520.882; 0.0; 426.6666
521.068; 25.5; 426.6666
521.254; 25.5; 426.6666
